sbm_type,block_id,vertex_name,in_degree,out_degree,betweenness,pagerank
flat_lognormal,102,Bulgaria,70.53613099533288,73.2891690334894,0.0,0.07377767009265036
flat_lognormal,102,Portugal,69.20643343527595,71.2929378711641,0.0,0.07265054564616832
flat_lognormal,102,Slovak Republic,80.71539587394786,76.30229092164481,0.0,0.08265924532857752
flat_lognormal,102,Israel,62.925773499932795,70.56150149733844,0.0,0.06731800237280446
flat_lognormal,102,Finland,69.47633072800897,71.11676882724156,0.0,0.07304864743920304
flat_lognormal,102,Norway,72.05780492793272,67.90249165591216,0.0,0.07466331328285718
flat_lognormal,102,Romania,80.61672011396746,85.56709884911695,0.0,0.08314265643488175
flat_lognormal,102,"Lithuania, Republic of",65.38728109803361,66.22557173332324,0.0,0.06931397349378764
flat_lognormal,102,Greece,72.10260808132341,74.71469154477708,0.0,0.07509415435043075
flat_lognormal,102,Ireland,71.16756271146507,72.01788280774218,0.0,0.07427534123274421
flat_lognormal,102,Hungary,86.41475815970202,82.18725053840639,0.0,0.0876925061922628
flat_lognormal,103,"Hong Kong Special Administrative Region, People's Republic of China",89.98339323435735,94.38534617211745,0.0,0.09085749731424385
flat_lognormal,103,Vietnam,89.5559843523208,88.95301343635045,0.0,0.09010234525304318
flat_lognormal,103,Thailand,90.04086379648643,90.36644599420283,0.0,0.09061125551900448
flat_lognormal,103,India,89.28698587739682,95.29408465703918,0.0,0.0904502058857569
flat_lognormal,103,Indonesia,88.72071224886388,88.33280605729979,0.0,0.08942734779617086
flat_lognormal,103,Canada,76.0760454425763,77.623095993149,0.0,0.07855056488295231
flat_lognormal,103,Malaysia,92.12177901132453,89.4019301814418,0.0,0.0921847206769972
flat_lognormal,103,United Arab Emirates,88.35940660493408,85.91929169967422,0.0,0.08883491201393176
flat_lognormal,103,Singapore,96.61223563966752,92.50375573539519,0.0,0.0959392907883095
flat_lognormal,103,"Korea, Republic of",95.60895759495111,94.21451104239144,0.0,0.09528461838001356
flat_lognormal,103,Japan,98.36360821977588,97.73569105359331,0.0,0.09775724148957653
flat_lognormal,108,Brazil,60.77839984581481,51.934656381199396,0.0,0.15152359363544238
flat_lognormal,108,Saudi Arabia,55.062880603434124,48.40600515348884,0.0,0.1314735549422923
flat_lognormal,108,Russian Federation,56.53344825199778,31.562399209244354,0.03571428571428571,0.13249320469671286
flat_lognormal,108,Australia,47.52632518647298,38.196227854120764,0.10714285714285714,0.10989879784045317
flat_lognormal,108,Morocco,38.39194025723381,39.60285537591196,0.03571428571428571,0.10590081979982269
flat_lognormal,108,Taiwan Province of China,0.0,54.10260960519986,0.0,0.01666666666666667
flat_lognormal,108,Mexico,46.19771815144554,43.09534097677927,0.017857142857142856,0.11736883836011089
flat_lognormal,108,South Africa,46.36538264454394,41.6831175738367,0.0,0.1184442806649253
flat_lognormal,108,"Egypt, Arab Republic of",41.66979463864694,43.942677449808784,0.0,0.11623024339357359
flat_lognormal,122,Bolivia,7.9092256179859515,6.387979488232174,0.65,0.1452472862287899
flat_lognormal,122,Trinidad and Tobago,7.70098085136096,9.907232156886876,0.0,0.10426856354791865
flat_lognormal,122,Paraguay,9.751664467472729,7.152880673155829,0.2,0.16984089272304892
flat_lognormal,122,Costa Rica,17.80403277794035,14.596592291540912,0.0,0.2118094200917345
flat_lognormal,122,Honduras,12.215628731403005,12.616166807985046,0.6000000000000001,0.15404830055434768
flat_lognormal,122,Dominican Republic,15.05713208394698,19.777813112309136,0.0,0.21478553685416013
flat_lognormal,134,New Zealand,23.34657273410057,18.9520836079598,0.05,0.16552727934483635
flat_lognormal,134,Pakistan,26.38894702875027,22.54053398117729,0.0,0.18981985175216814
flat_lognormal,134,Sri Lanka,18.47307421847248,20.988967369384696,0.0,0.14524785098169252
flat_lognormal,134,Qatar,26.571147661153557,18.75914244254653,0.0,0.18620073065204165
flat_lognormal,134,Bangladesh,20.75789250816284,28.795698486010238,0.0,0.16583188623725142
flat_lognormal,134,Philippines,17.88339230990034,23.384600573461498,0.0,0.14737240103200952
flat_lognormal,135,Faroe Islands,0.7522754871193496,0.043764714824442934,0.16666666666666666,0.07565356100920255
flat_lognormal,135,Gibraltar,0.0009485499841874995,0.43229656994024923,0.0,0.034923179465391745
flat_lognormal,135,Montenegro,0.35445062195174093,1.5052977806601404,0.2,0.05385320017290928
flat_lognormal,135,Turkmenistan,4.055866676301895,1.7263266816867828,0.0,0.2673627302466576
flat_lognormal,135,Kyrgyz Republic,5.677470368930628,5.525641820456818,0.2,0.37566687240051644
flat_lognormal,135,"Afghanistan, Islamic Republic of",1.0271442135333473,2.770067539942685,0.0,0.09288632326235573
flat_lognormal,135,"San Marino, Republic of",0.13523918968997056,0.0,0.0,0.09965413344296659
flat_lognormal,142,"Kazakhstan, Republic of",36.17109342168178,42.57834873087581,0.09090909090909091,0.10255907720425905
flat_lognormal,142,Georgia,35.3062954967933,36.970842744122315,0.0,0.09495463265433626
flat_lognormal,142,"Armenia, Republic of",22.217541752394375,28.48675273827272,0.007575757575757576,0.06992141245147228
flat_lognormal,142,"North Macedonia, Republic of",22.530746492999892,19.97102348855686,0.33333333333333337,0.07228934921831441
flat_lognormal,142,"Kosovo, Republic of",14.709735813062034,18.6119159057238,0.0,0.05359026729698565
flat_lognormal,142,"Iran, Islamic Republic of",43.28160069263029,26.017785840328667,0.08333333333333334,0.11655421876306456
